id,title,original_title,original_language,genres_clean,top_cast,overview,release_date,vote_average,vote_count,popularity,rating_score,popularity_score
861,Total Recall,Total Recall,en,"action, adventure, science fiction","Arnold Schwarzenegger, Sharon Stone, Rachel Ticotin, Ronny Cox, Michael Ironside, Marshall Bell, Roy Brocksmith, Ray Baker, Rosemary Dunsmore, Dean Norris","Construction worker Douglas Quaid discovers a memory chip in his brain during a virtual-reality trip. He also finds that his past has been invented to conceal a plot of planetary domination. Soon, he's off to Mars to find out who he is and who planted the chip.",1990-06-01,7.1,1710,43.129703,0.71,0.049258364418824585
1911,The 13th Warrior,The 13th Warrior,en,"adventure, fantasy, action","Antonio Banderas, Vladimir Kulich, Dennis Storhøi, Daniel Southern, Clive Russell, Mischa Hausserman, Richard Bremmer, Diane Venora, Neil Maffin, John DeSantis","In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",1999-08-27,6.4,510,27.220157,0.64,0.031088097523964377
49040,The Bourne Legacy,The Bourne Legacy,en,"action, thriller","Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn, Stacy Keach, Joan Allen, Donna Murphy, Albert Finney, Michael Chernus, Oscar Isaac","New CIA operative, Aaron Cross experiences life-or-death stakes that have been triggered by the previous actions of Jason Bourne.",2012-08-08,6.0,2651,90.33681,0.6,0.10317352538722831
415,Batman & Robin,Batman & Robin,en,"action, crime, fantasy","George Clooney, Chris O'Donnell, Arnold Schwarzenegger, Uma Thurman, Alicia Silverstone, Michael Gough, Pat Hingle, Elle Macpherson, John Glover, Vivica A. Fox","Along with crime-fighting partner Robin and new recruit Batgirl, Batman battles the dual threat of frosty genius Mr. Freeze and homicidal horticulturalist Poison Ivy. Freeze plans to put Gotham City on ice, while Ivy tries to drive a wedge between the dynamic duo.",1997-06-20,4.2,1418,50.073575,0.42000000000000004,0.057188949460267424
8871,How the Grinch Stole Christmas,How the Grinch Stole Christmas,en,"family, comedy, fantasy","Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Rachel Winfree","Inside a snowflake exists the magical land of Whoville. In Whoville, live the Whos, an almost mutated sort of Munchkin-like people. All the Whos love Christmas, yet just outside of their beloved Whoville lives the Grinch. The Grinch is a nasty creature that hates Christmas, and plots to steal it away from the Whos, whom he equally abhors. Yet a small child, Cindy Lou Who, decides to try befriending the Grinch.",2000-11-17,6.2,1386,45.419668,0.62,0.05187372976173812
435,The Day After Tomorrow,The Day After Tomorrow,en,"action, adventure, science fiction, thriller","Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok, Jay O. Sanders, Sela Ward, Austin Nichols, Arjay Smith, Tamlyn Tomita, Sasha Roiz","After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",2004-05-26,6.2,2392,41.380094,0.62,0.04726013879430648
955,Mission: Impossible II,Mission: Impossible II,en,"adventure, action, thriller","Tom Cruise, Dougray Scott, Thandie Newton, Ving Rhames, Richard Roxburgh, John Polson, Brendan Gleeson, Rade Serbedzija, William Mapother, Dominic Purcell","With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.",2000-05-24,5.9,1928,54.931334,0.5900000000000001,0.06273698820008497
2133,The Perfect Storm,The Perfect Storm,en,drama,"George Clooney, Mark Wahlberg, Diane Lane, John C. Reilly, William Fichtner, Bob Gunton, Karen Allen, Allen Payne, Mary Elizabeth Mastrantonio, John Hawkes","In October 1991, a confluence of weather conditions combined to form a killer storm in the North Atlantic. Caught in the storm was the sword-fishing boat Andrea Gail. Magnificent foreshadowing and anticipation fill this true-life drama while minute details of the fishing boats, their gear and the weather are juxtaposed with the sea adventure.",2000-03-15,6.2,597,25.752118,0.62,0.02941145254351907
1979,Fantastic 4: Rise of the Silver Surfer,4: Rise of the Silver Surfer,en,"adventure, fantasy, action, thriller","Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis, Julian McMahon, Kerry Washington, Andre Braugher, Laurence Fishburne, Doug Jones, Beau Garrett","The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.",2007-06-13,5.4,2589,60.810723,0.54,0.06945182891953135
87827,Life of Pi,Life of Pi,en,"adventure, drama, action","Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur, Adil Hussain, Tabu, Ayaan Khan, Mohd Abbas Khaleeli, Vibish Sivakumar, Rafe Spall","The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",2012-11-20,7.2,5797,51.328145,0.72,0.058621791839194186
1250,Ghost Rider,Ghost Rider,en,"thriller, action, fantasy, horror","Nicolas Cage, Eva Mendes, Wes Bentley, Donal Logue, Sam Elliott, Peter Fonda, Brett Cullen, Matt Long, Raquel Alessi, Tony Ghosthawk","In order to save his dying father, young stunt cyclist, Johnny Blaze sells his soul to Mephistopheles and sadly parts from the pure-hearted, Roxanne Simpson, the love of his life. Years later, Johnny's path crosses again with Roxanne, now a go-getting reporter, and also with Mephistopheles, who offers to release Johnny's soul if Johnny becomes the fabled, fiery 'Ghost Rider'.",2007-02-16,5.2,1712,46.834704,0.52,0.05348984010114286
324668,Jason Bourne,Jason Bourne,en,"action, thriller","Matt Damon, Alicia Vikander, Tommy Lee Jones, Vincent Cassel, Julia Stiles, Riz Ahmed, Ato Essandoh, Scott Shepherd, Bill Camp, Vinzenz Kiefer",The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,2016-07-27,5.9,2341,62.641286,0.5900000000000001,0.07154251197722866
9471,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,en,"action, adventure, comedy","Cameron Diaz, Drew Barrymore, Lucy Liu, Bernie Mac, Robert Patrick, Demi Moore, John Cleese, Matt LeBlanc, Luke Wilson, Shia LaBeouf","The Angels are charged with finding a pair of missing rings that are encoded with the personal information of members of the Witness Protection Program. As informants are killed, the ladies target a rogue agent who might be responsible.",2003-06-27,5.2,914,33.616115,0.52,0.03839291086736942
70981,Prometheus,Prometheus,en,"science fiction, adventure, mystery","Noomi Rapace, Michael Fassbender, Guy Pearce, Idris Elba, Logan Marshall-Green, Charlize Theron, Lucy Hutchinson, Sean Harris, Rafe Spall, Kate Dickie","A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",2012-05-30,6.3,5080,68.889395,0.63,0.07867846721556028
10996,Stuart Little 2,Stuart Little 2,en,"family, adventure, animation, comedy","Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki, Anna Hoelck, Ashley Hoelck, Nathan Lane, Melanie Griffith, James Woods, Steve Zahn","Stuart, an adorable white mouse, still lives happily with his adoptive family, the Littles, on the east side of Manhattan's Central Park. More crazy mouse adventures are in store as Stuart, his human brother, George, and their mischievous cat, Snowbell, set out to rescue a friend.",2002-07-19,5.4,613,27.990284,0.54,0.03196765833185531
68724,Elysium,Elysium,en,"science fiction, action, drama, thriller","Matt Damon, Jodie Foster, Sharlto Copley, Alice Braga, Diego Luna, Wagner Moura, William Fichtner, Faran Tahir, Jose Pablo Cantillo, Maxwell Perry Cotton","In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",2013-08-07,6.4,3439,67.33767,0.64,0.07690624458913042
2789,The Chronicles of Riddick,The Chronicles of Riddick,en,"action, science fiction","Vin Diesel, Thandie Newton, Karl Urban, Colm Feore, Linus Roache, Keith David, Yorick van Wageningen, Nick Chinlund, Alexa Davalos, Roger Cross","After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",2004-06-11,6.3,1570,27.835436,0.63,0.031790806680140345
97020,RoboCop,RoboCop,en,"action, science fiction","Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish, Jackie Earle Haley, Michael Kenneth Williams, Jennifer Ehle, Jay Baruchel, Marianne Jean-Baptiste, Samuel L. Jackson","In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",2014-01-30,5.7,2342,66.757869,0.5700000000000001,0.07624405479968534
7459,Speed Racer,Speed Racer,en,"action, family, science fiction","Emile Hirsch, Christina Ricci, Matthew Fox, Susan Sarandon, Scott Porter, John Goodman, Ariel Winter, Nicholas Elia, Hiroyuki Sanada, Art LaFleur","Speed Racer is the tale of a young and brilliant racing driver. When corruption in the racing leagues costs his brother his life, he must team up with the police and the mysterious Racer X to bring an end to the corruption and criminal activities. Inspired by the cartoon series.",2008-05-09,5.7,354,17.060695,0.5700000000000001,0.019484992316047677
42888,How Do You Know,How Do You Know,en,"comedy, drama, romance","Reese Witherspoon, Paul Rudd, Owen Wilson, Jack Nicholson, Kathryn Hahn, Molly Price, Shelley Conn, Tony Shalhoub, Mark Linn-Baker, Lenny Venito","After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",2010-12-17,4.9,223,11.137655,0.49000000000000005,0.012720297859717322
37834,Knight and Day,Knight and Day,en,"action, comedy","Tom Cruise, Cameron Diaz, Peter Sarsgaard, Viola Davis, Jordi Mollà, Paul Dano, Maggie Grace, Marc Blucas, Celia Weston, Dale Dye","A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",2010-06-15,5.9,1547,44.906918,0.5900000000000001,0.05128811881153629
75612,Oblivion,Oblivion,en,"action, science fiction, adventure, mystery","Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough, Nikolaj Coster-Waldau, Melissa Leo, Zoë Bell, Abigail Lowe, Isabelle Lowe, David Madison","Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",2013-04-10,6.4,4800,67.698004,0.64,0.0773177814709052
1895,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,en,"science fiction, adventure, action","Ewan McGregor, Natalie Portman, Hayden Christensen, Ian McDiarmid, Samuel L. Jackson, Christopher Lee, Anthony Daniels, Kenny Baker, Frank Oz, Jimmy Smits","Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.",2005-05-17,7.1,4116,44.108427,0.71,0.05037616352487105
